Sample_Name,Sample_Well,Sample_Plate,Sample_Group,Pool_ID,Sentrix_ID,Sentrix_Position,Investigator,Project,Tissue,Type,EBV,Cell_Line,Wildtype,Normal,Coment,Scan_Date,GDSC1,GDSC2,cosmic_id
NCI-H1341,G12,SMET0039,NA,NA,7878191083,R06C01,Sebastian Moran,Sanger Cell Lines,LUNG,SMALL CELL LUNG CANCER,No,YES,Yes,No,NA,2012-08-23,lung,lung_small_cell_carcinoma,1330964
HUH-1,H12,SMET0039,NA,NA,7878191083,R06C02,Sebastian Moran,Sanger Cell Lines,LIVER,HEPATOMA,No,YES,Yes,No,NA,2012-08-23,digestive_system,liver,1298146
TOV-21G,C07,SMET0039,NA,NA,7970368119,R01C01,Sebastian Moran,Sanger Cell Lines,OVARY,ADENOCARCINOMA,No,YES,Yes,No,NA,2012-08-23,urogenital_system,ovary,1240222
OV-90,D07,SMET0039,NA,NA,7970368119,R01C02,Sebastian Moran,Sanger Cell Lines,OVARY,ADENOCARCINOMA,No,YES,Yes,No,NA,2012-08-23,urogenital_system,ovary,1240197
NU-DUL-1,C08,SMET0039,NA,NA,7970368119,R02C01,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,B CELL LYMPHOMA,No,YES,Yes,No,NA,2012-08-23,blood,B_cell_lymphoma,1330982
SKN,D08,SMET0039,NA,NA,7970368119,R02C02,Sebastian Moran,Sanger Cell Lines,SOFT TISSUE,LEIO MYOMA,No,YES,Yes,No,NA,2012-08-23,urogenital_system,uterus,1240215
KARPAS-231,C09,SMET0039,NA,NA,7970368119,R03C01,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,B CELL LEUKEMIA,No,YES,Yes,No,NA,2012-08-23,blood,B_cell_leukemia,1327774
OVK-18,D09,SMET0039,NA,NA,7970368119,R03C02,Sebastian Moran,Sanger Cell Lines,OVARY,EDOMETROID CARCINOMA,No,YES,Yes,No,NA,2012-08-23,urogenital_system,ovary,1480371
CL-11,C10,SMET0039,NA,NA,7970368119,R04C01,Sebastian Moran,Sanger Cell Lines,LARGE INTESTINE,COLON CARCINOMA,No,YES,Yes,No,NA,2012-08-23,digestive_system,large_intestine,1290769
KARPAS-620,D10,SMET0039,NA,NA,7970368119,R04C02,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,PLASMA CELL LEUKEMIA,No,YES,Yes,No,NA,2012-08-23,blood,haematopoietic_neoplasm other,1327775
TK,C11,SMET0039,NA,NA,7970368119,R05C01,Sebastian Moran,Sanger Cell Lines,NA,B-CELL LYMPHOMA,No,YES,Yes,No,NA,2012-08-23,blood,B_cell_lymphoma,1331045
GRANTA-519,D11,SMET0039,NA,NA,7970368119,R05C02,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,B CELL LYMPHOMA,No,YES,Yes,No,NA,2012-08-23,blood,B_cell_lymphoma,1303897
SIMA,C12,SMET0039,NA,NA,7970368119,R06C01,Sebastian Moran,Sanger Cell Lines,AUTONOMIC GANGLIA,NEUROBLASTOMA,No,YES,Yes,No,NA,2012-08-23,nervous_system,neuroblastoma,753620
HCC1395,D12,SMET0039,NA,NA,7970368119,R06C02,Sebastian Moran,Sanger Cell Lines,BREAST,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,breast,breast,749712
NCI-H508,C01,SMET0039,NA,NA,8359026029,R01C01,Sebastian Moran,Sanger Cell Lines,LARGE INTESTINE,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,digestive_system,large_intestine,908442
NCI-H835,D01,SMET0039,NA,NA,8359026029,R01C02,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOID-ENDOCRINE TUMOUR,No,YES,Yes,No,NA,2012-08-23,lung,lung_NSCLC_carcinoid,753607
ASH-3,C02,SMET0039,NA,NA,8359026029,R02C01,Sebastian Moran,Sanger Cell Lines,THYROID,ANAPLASTIC THYROID CARCINOMA,No,YES,Yes,No,NA,2012-08-23,thyroid,thyroid,1290722
ESO51,D02,SMET0039,NA,NA,8359026029,R02C02,Sebastian Moran,Sanger Cell Lines,OESOPHAGUS,ADENOCARCINOMA,No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,oesophagus,1503367
A427,C03,SMET0039,NA,NA,8359026029,R03C01,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,lung,lung_NSCLC_not specified,910851
OCUM-1,D03,SMET0039,NA,NA,8359026029,R03C02,Sebastian Moran,Sanger Cell Lines,STOMACH,SIGNET RING ADENOCARCINOMA,No,YES,Yes,No,NA,2012-08-23,digestive_system,stomach,1298358
VAL,C04,SMET0039,NA,NA,8359026029,R04C01,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,B CELL LYMPHOMA,No,YES,Yes,No,NA,2012-08-23,blood,B_cell_lymphoma,1331048
RCC-ER,D04,SMET0039,NA,NA,8359026029,R04C02,Sebastian Moran,Sanger Cell Lines,KIDNEY,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,kidney,kidney,1524417
SKN-3,C05,SMET0039,NA,NA,8359026029,R05C01,Sebastian Moran,Sanger Cell Lines,UPPER AERODIGESTIVE TRACT,ORAL SQUAMOUS CARCINOMA,No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,head and neck,1299059
OCI-AML5,D05,SMET0039,NA,NA,8359026029,R05C02,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,ACUTE MYELOID LEUKEMIA,No,YES,Yes,No,NA,2012-08-23,blood,acute_myeloid_leukaemia,1330983
HCC-78,C06,SMET0039,NA,NA,8359026029,R06C01,Sebastian Moran,Sanger Cell Lines,LUNG,NON-SMALL CELL LUNG CANCER,No,YES,Yes,No,NA,2012-08-23,lung,lung_NSCLC_adenocarcinoma,1290908
K052,D06,SMET0039,NA,NA,8359026029,R06C02,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,HAEMATOPOIETIC NEOPLASM,No,YES,Yes,No,NA,2012-08-23,blood,acute_myeloid_leukaemia,907284
NCI-H929,E01,SMET0039,NA,NA,8363800233,R01C01,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,MULTIPLE MYELOMA,No,YES,Yes,No,NA,2012-08-23,blood,myeloma,724825
NCI-H2066,F01,SMET0039,NA,NA,8363800233,R01C02,Sebastian Moran,Sanger Cell Lines,LUNG,SMALL CELL LUNG CANCER,No,YES,Yes,No,NA,2012-08-23,lung,lung_small_cell_carcinoma,1330973
NCC010,E02,SMET0039,NA,NA,8363800233,R02C01,Sebastian Moran,Sanger Cell Lines,NA,NA,No,YES,Yes,No,NA,2012-08-23,kidney,kidney,1509073
TOV-112D,F02,SMET0039,NA,NA,8363800233,R02C02,Sebastian Moran,Sanger Cell Lines,ENDOMETRIUM,ENDOMETRIOID CARCINOMA,No,YES,Yes,No,NA,2012-08-23,urogenital_system,ovary,1299070
RCC-JW,E03,SMET0039,NA,NA,8363800233,R03C01,Sebastian Moran,Sanger Cell Lines,KIDNEY,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,kidney,kidney,1524416
KYAE-1,F03,SMET0039,NA,NA,8363800233,R03C02,Sebastian Moran,Sanger Cell Lines,OESOPHAGUS,ADENOCARCINOMA,No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,oesophagus,1503368
T84,E04,SMET0039,NA,NA,8363800233,R04C01,Sebastian Moran,Sanger Cell Lines,LARGE INTESTINE,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,digestive_system,large_intestine,909761
TC-71,F04,SMET0039,NA,NA,8363800233,R04C02,Sebastian Moran,Sanger Cell Lines,BONE,EWING'S SARCOMA,No,YES,Yes,No,NA,2012-08-23,bone,ewings_sarcoma,1240221
DND-41,E05,SMET0039,NA,NA,8363800233,R05C01,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,T CELL LEUKEMIA,No,YES,Yes,No,NA,2012-08-23,blood,T_cell_leukemia,1297446
RKN,F05,SMET0039,NA,NA,8363800233,R05C02,Sebastian Moran,Sanger Cell Lines,SOFT TISSUE,MYOMA OVARII,No,YES,Yes,No,NA,2012-08-23,urogenital_system,ovary,1298539
WSU-DLCL2,E06,SMET0039,NA,NA,8363800233,R06C01,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,B CELL LYMPHOMA,No,YES,Yes,No,NA,2012-08-23,blood,B_cell_lymphoma,1331050
OCI-LY-19,F06,SMET0039,NA,NA,8363800233,R06C02,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,B CELL LYMPHOMA,No,YES,Yes,No,NA,2012-08-23,blood,B_cell_lymphoma,1330984
HA7-RCC,G01,SMET0040,NA,NA,8221916145,R01C01,Sebastian Moran,Sanger Cell Lines,KIDNEY,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,kidney,kidney,753558
LB1047-RCC,H01,SMET0040,NA,NA,8221916145,R01C02,Sebastian Moran,Sanger Cell Lines,KIDNEY,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,kidney,kidney,753577
G-401,G02,SMET0040,NA,NA,8221916145,R02C01,Sebastian Moran,Sanger Cell Lines,KIDNEY,RHABDOID TUMOUR,No,YES,Yes,No,NA,2012-08-23,kidney,kidney,907299
ES4,H02,SMET0040,NA,NA,8221916145,R02C02,Sebastian Moran,Sanger Cell Lines,BONE,EWINGS SARCOMA-PERIPHERAL PRIMITIVE NEUROECTODERMAL TUMOUR,No,YES,Yes,No,NA,2012-08-23,bone,ewings_sarcoma,949156
EW-18,G03,SMET0040,NA,NA,8221916145,R03C01,Sebastian Moran,Sanger Cell Lines,BONE,EWINGS SARCOMA-PERIPHERAL PRIMITIVE NEUROECTODERMAL TUMOUR,No,YES,Yes,No,NA,2012-08-23,bone,ewings_sarcoma,949164
EW-22,H03,SMET0040,NA,NA,8221916145,R03C02,Sebastian Moran,Sanger Cell Lines,BONE,EWINGS SARCOMA-PERIPHERAL PRIMITIVE NEUROECTODERMAL TUMOUR,No,YES,Yes,No,NA,2012-08-23,bone,ewings_sarcoma,949167
SAOS-2,G04,SMET0040,NA,NA,8221916145,R04C01,Sebastian Moran,Sanger Cell Lines,BONE,OSTEOSARCOMA,No,YES,Yes,No,NA,2012-08-23,bone,osteosarcoma,909707
SJSA-1,H04,SMET0040,NA,NA,8221916145,R04C02,Sebastian Moran,Sanger Cell Lines,BONE,OTHER,No,YES,Yes,No,NA,2012-08-23,bone,bone_other,909717
ES8,G05,SMET0040,NA,NA,8221916145,R05C01,Sebastian Moran,Sanger Cell Lines,BONE,EWINGS SARCOMA-PERIPHERAL PRIMITIVE NEUROECTODERMAL TUMOUR,No,YES,Yes,No,NA,2012-08-23,bone,ewings_sarcoma,949155
ES1,H05,SMET0040,NA,NA,8221916145,R05C02,Sebastian Moran,Sanger Cell Lines,BONE,EWINGS SARCOMA-PERIPHERAL PRIMITIVE NEUROECTODERMAL TUMOUR,No,YES,Yes,No,NA,2012-08-23,bone,ewings_sarcoma,949158
PANC-10-05,G06,SMET0040,NA,NA,8221916145,R06C01,Sebastian Moran,Sanger Cell Lines,PANCREAS,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,pancreas,pancreas,925348
PSN1,H06,SMET0040,NA,NA,8221916145,R06C02,Sebastian Moran,Sanger Cell Lines,PANCREAS,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,pancreas,pancreas,910546
PANC-08-13,A07,SMET0040,NA,NA,8221924003,R01C01,Sebastian Moran,Sanger Cell Lines,PANCREAS,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,pancreas,pancreas,925347
SU8686,B07,SMET0040,NA,NA,8221924003,R01C02,Sebastian Moran,Sanger Cell Lines,NA,ADENOCARCINOMA,No,YES,Yes,No,NA,2012-08-23,pancreas,pancreas,1240218
HPAC,A08,SMET0040,NA,NA,8221924003,R02C01,Sebastian Moran,Sanger Cell Lines,PANCREAS,ADENOCARCINOMA,No,YES,Yes,No,NA,2012-08-23,pancreas,pancreas,1298136
KP-3,B08,SMET0040,NA,NA,8221924003,R02C02,Sebastian Moran,Sanger Cell Lines,PANCREAS,ADENOSQUAMOUS CARCINOMA,No,YES,Yes,No,NA,2012-08-23,pancreas,pancreas,1298219
SCC-9,A09,SMET0040,NA,NA,8221924003,R03C01,Sebastian Moran,Sanger Cell Lines,UPPER AERODIGESTIVE TRACT,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,head and neck,909709
CA9-22,B09,SMET0040,NA,NA,8221924003,R03C02,Sebastian Moran,Sanger Cell Lines,UPPER AERODIGESTIVE TRACT,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,head and neck,753538
BICR78,A10,SMET0040,NA,NA,8221924003,R04C01,Sebastian Moran,Sanger Cell Lines,UPPER AERODIGESTIVE TRACT,ORAL ALVEOLUS SQUAMOUS CARCINOMA,No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,head and neck,1240122
JHU-011,B10,SMET0040,NA,NA,8221924003,R04C02,Sebastian Moran,Sanger Cell Lines,NA,NA,No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,head and neck,1240161
SCC-4,A11,SMET0040,NA,NA,8221924003,R05C01,Sebastian Moran,Sanger Cell Lines,UPPER AERODIGESTIVE TRACT,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,head and neck,910904
KOSC-2,B11,SMET0040,NA,NA,8221924003,R05C02,Sebastian Moran,Sanger Cell Lines,UPPER AERODIGESTIVE TRACT,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,head and neck,753570
A253,A12,SMET0040,NA,NA,8221924003,R06C01,Sebastian Moran,Sanger Cell Lines,SALIVARY GLAND,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,head and neck,906794
LB771-HNC,B12,SMET0040,NA,NA,8221924003,R06C02,Sebastian Moran,Sanger Cell Lines,UPPER AERODIGESTIVE TRACT,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,head and neck,753583
PA-TU-8988T,C07,SMET0040,NA,NA,8221924055,R01C01,Sebastian Moran,Sanger Cell Lines,PANCREAS,ADENOCARCINOMA,No,YES,Yes,No,NA,2012-08-23,pancreas,pancreas,1240201
PL18,D07,SMET0040,NA,NA,8221924055,R01C02,Sebastian Moran,Sanger Cell Lines,NA,NA,No,YES,Yes,No,NA,2012-08-23,pancreas,pancreas,1240208
DAN-G,C08,SMET0040,NA,NA,8221924055,R02C01,Sebastian Moran,Sanger Cell Lines,PANCREAS,ADENOCARCINOMA,No,YES,Yes,No,NA,2012-08-23,pancreas,pancreas,1290797
KP-1N,D08,SMET0040,NA,NA,8221924055,R02C02,Sebastian Moran,Sanger Cell Lines,PANCREAS,PANCREATIC TUMOR,No,YES,Yes,No,NA,2012-08-23,pancreas,pancreas,1298216
SAS,C09,SMET0040,NA,NA,8221924055,R03C01,Sebastian Moran,Sanger Cell Lines,UPPER AERODIGESTIVE TRACT,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,head and neck,909708
OSC-20,D09,SMET0040,NA,NA,8221924055,R03C02,Sebastian Moran,Sanger Cell Lines,UPPER AERODIGESTIVE TRACT,TONGUE SQUAMOUS CELL CARCINOMA,No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,head and neck,1240196
JHU-022,C10,SMET0040,NA,NA,8221924055,R04C01,Sebastian Moran,Sanger Cell Lines,UPPER AERODIGESTIVE TRACT,SQUAMOUS CELL CARCINOMA,No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,head and neck,1240162
H3118,D10,SMET0040,NA,NA,8221924055,R04C02,Sebastian Moran,Sanger Cell Lines,SALIVARY GLAND,SALIVARY GLAND (PAROTID) MUCOEPIDERMOID CARCINOMA,No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,head and neck,1240140
HO-1-N-1,C11,SMET0040,NA,NA,8221924055,R05C01,Sebastian Moran,Sanger Cell Lines,UPPER AERODIGESTIVE TRACT,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,head and neck,924111
HSC-3,D11,SMET0040,NA,NA,8221924055,R05C02,Sebastian Moran,Sanger Cell Lines,UPPER AERODIGESTIVE TRACT,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,head and neck,907061
BB30-HNC,C12,SMET0040,NA,NA,8221924055,R06C01,Sebastian Moran,Sanger Cell Lines,UPPER AERODIGESTIVE TRACT,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,head and neck,753531
PCI-30,D12,SMET0040,NA,NA,8221924055,R06C02,Sebastian Moran,Sanger Cell Lines,NA,NA,No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,head and neck,1298529
SUIT-2,E07,SMET0040,NA,NA,8221924108,R01C01,Sebastian Moran,Sanger Cell Lines,PANCREAS,TUBULAR ADENOCARCINOMA,No,YES,Yes,No,NA,2012-08-23,pancreas,pancreas,1240219
ASPC-1,F07,SMET0040,NA,NA,8221924108,R01C02,Sebastian Moran,Sanger Cell Lines,PANCREAS,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,pancreas,pancreas,910702
CAPAN-2,E08,SMET0040,NA,NA,8221924108,R02C01,Sebastian Moran,Sanger Cell Lines,PANCREAS,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,pancreas,pancreas,910915
CAL-33,F08,SMET0040,NA,NA,8221924108,R02C02,Sebastian Moran,Sanger Cell Lines,UPPER AERODIGESTIVE TRACT,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,head and neck,753541
PE-CA-PJ15,E09,SMET0040,NA,NA,8221924108,R03C01,Sebastian Moran,Sanger Cell Lines,UPPER AERODIGESTIVE TRACT,ORAL SQUAMOUS CELL CARCINOMA,No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,head and neck,1240207
PCI-15A,F09,SMET0040,NA,NA,8221924108,R03C02,Sebastian Moran,Sanger Cell Lines,NA,NA,No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,head and neck,1240204
SCC-25,E10,SMET0040,NA,NA,8221924108,R04C01,Sebastian Moran,Sanger Cell Lines,UPPER AERODIGESTIVE TRACT,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,head and neck,910701
KON,F10,SMET0040,NA,NA,8221924108,R04C02,Sebastian Moran,Sanger Cell Lines,UPPER AERODIGESTIVE TRACT,MOUTH SQUAMOUS CELL CARCINOMA,No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,head and neck,1298215
FADU,E11,SMET0040,NA,NA,8221924108,R05C01,Sebastian Moran,Sanger Cell Lines,UPPER AERODIGESTIVE TRACT,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,head and neck,906863
HN,F11,SMET0040,NA,NA,8221924108,R05C02,Sebastian Moran,Sanger Cell Lines,UPPER AERODIGESTIVE TRACT,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,head and neck,907059
PCI-6A,E12,SMET0040,NA,NA,8221924108,R06C01,Sebastian Moran,Sanger Cell Lines,NA,NA,No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,head and neck,1240206
PCI-4B,F12,SMET0040,NA,NA,8221924108,R06C02,Sebastian Moran,Sanger Cell Lines,NA,NA,No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,head and neck,1298531
LB2241-RCC,E01,SMET0040,NA,NA,8221924116,R01C01,Sebastian Moran,Sanger Cell Lines,KIDNEY,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,kidney,kidney,753578
A704,F01,SMET0040,NA,NA,8221924116,R01C02,Sebastian Moran,Sanger Cell Lines,KIDNEY,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,kidney,kidney,910920
KMRC-1,E02,SMET0040,NA,NA,8221924116,R02C01,Sebastian Moran,Sanger Cell Lines,KIDNEY,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,kidney,kidney,1298168
SK-NEP-1,F02,SMET0040,NA,NA,8221924116,R02C02,Sebastian Moran,Sanger Cell Lines,KIDNEY,WILMS TUMOUR,No,YES,Yes,No,NA,2012-08-23,kidney,kidney,909730
EW-13,E03,SMET0040,NA,NA,8221924116,R03C01,Sebastian Moran,Sanger Cell Lines,BONE,EWINGS SARCOMA-PERIPHERAL PRIMITIVE NEUROECTODERMAL TUMOUR,No,YES,Yes,No,NA,2012-08-23,bone,ewings_sarcoma,949166
EW-16,F03,SMET0040,NA,NA,8221924116,R03C02,Sebastian Moran,Sanger Cell Lines,BONE,EWINGS SARCOMA-PERIPHERAL PRIMITIVE NEUROECTODERMAL TUMOUR,No,YES,Yes,No,NA,2012-08-23,bone,ewings_sarcoma,949165
MG-63,E04,SMET0040,NA,NA,8221924116,R04C01,Sebastian Moran,Sanger Cell Lines,BONE,OSTEOSARCOMA,No,YES,Yes,No,NA,2012-08-23,bone,osteosarcoma,908131
NOS-1,F04,SMET0040,NA,NA,8221924116,R04C02,Sebastian Moran,Sanger Cell Lines,BONE,OSTEOSARCOMA,No,YES,Yes,No,NA,2012-08-23,bone,osteosarcoma,925345
CAL-72,E05,SMET0040,NA,NA,8221924116,R05C01,Sebastian Moran,Sanger Cell Lines,BONE,OSTEOSARCOMA,No,YES,Yes,No,NA,2012-08-23,bone,osteosarcoma,906827
ES7,F05,SMET0040,NA,NA,8221924116,R05C02,Sebastian Moran,Sanger Cell Lines,BONE,EWINGS SARCOMA-PERIPHERAL PRIMITIVE NEUROECTODERMAL TUMOUR,No,YES,Yes,No,NA,2012-08-23,bone,ewings_sarcoma,684059
KP-4,E06,SMET0040,NA,NA,8221924116,R06C01,Sebastian Moran,Sanger Cell Lines,PANCREAS,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,pancreas,pancreas,753572
MIA-PACA-2,F06,SMET0040,NA,NA,8221924116,R06C02,Sebastian Moran,Sanger Cell Lines,PANCREAS,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,pancreas,pancreas,724870
G-402,A01,SMET0040,NA,NA,8221924118,R01C01,Sebastian Moran,Sanger Cell Lines,SOFT TISSUE,LEIOMYOBLASTOMA,No,YES,Yes,No,NA,2012-08-23,soft_tissue,soft_tissue_other,907298
BFTC-909,B01,SMET0040,NA,NA,8221924118,R01C02,Sebastian Moran,Sanger Cell Lines,KIDNEY,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,kidney,kidney,910698
KMRC-20,A02,SMET0040,NA,NA,8221924118,R02C01,Sebastian Moran,Sanger Cell Lines,KIDNEY,NA,No,YES,Yes,No,NA,2012-08-23,kidney,kidney,1298169
SW156,B02,SMET0040,NA,NA,8221924118,R02C02,Sebastian Moran,Sanger Cell Lines,KIDNEY,HYPERNEPHROMA,No,YES,Yes,No,NA,2012-08-23,kidney,kidney,1240220
ES5,A03,SMET0040,NA,NA,8221924118,R03C01,Sebastian Moran,Sanger Cell Lines,BONE,EWINGS SARCOMA-PERIPHERAL PRIMITIVE NEUROECTODERMAL TUMOUR,No,YES,Yes,No,NA,2012-08-23,bone,ewings_sarcoma,684057
EW-1,B03,SMET0040,NA,NA,8221924118,R03C02,Sebastian Moran,Sanger Cell Lines,BONE,EWINGS SARCOMA-PERIPHERAL PRIMITIVE NEUROECTODERMAL TUMOUR,No,YES,Yes,No,NA,2012-08-23,bone,ewings_sarcoma,949163
EW-24,A04,SMET0040,NA,NA,8221924118,R04C01,Sebastian Moran,Sanger Cell Lines,BONE,EWINGS SARCOMA-PERIPHERAL PRIMITIVE NEUROECTODERMAL TUMOUR,No,YES,Yes,No,NA,2012-08-23,bone,ewings_sarcoma,949168
EW-7,B04,SMET0040,NA,NA,8221924118,R04C02,Sebastian Moran,Sanger Cell Lines,BONE,EWINGS SARCOMA-PERIPHERAL PRIMITIVE NEUROECTODERMAL TUMOUR,No,YES,Yes,No,NA,2012-08-23,bone,ewings_sarcoma,949160
SK-ES-1,A05,SMET0040,NA,NA,8221924118,R05C01,Sebastian Moran,Sanger Cell Lines,BONE,SARCOMA (ANAPLASTIC OSTEOSARCOMA OR EWING'S SARCOMA),No,YES,Yes,No,NA,2012-08-23,bone,ewings_sarcoma,684072
SK-PN-DW,B05,SMET0040,NA,NA,8221924118,R05C02,Sebastian Moran,Sanger Cell Lines,BONE,EWINGS SARCOMA-PERIPHERAL PRIMITIVE NEUROECTODERMAL TUMOUR,No,YES,Yes,No,NA,2012-08-23,bone,ewings_sarcoma,909731
EW-3,A06,SMET0040,NA,NA,8221924118,R06C01,Sebastian Moran,Sanger Cell Lines,BONE,EWINGS SARCOMA-PERIPHERAL PRIMITIVE NEUROECTODERMAL TUMOUR,No,YES,Yes,No,NA,2012-08-23,bone,ewings_sarcoma,949161
ES3,B06,SMET0040,NA,NA,8221924118,R06C02,Sebastian Moran,Sanger Cell Lines,BONE,EWINGS SARCOMA-PERIPHERAL PRIMITIVE NEUROECTODERMAL TUMOUR,No,YES,Yes,No,NA,2012-08-23,bone,ewings_sarcoma,684055
PANC-03-27,G07,SMET0040,NA,NA,8221924119,R01C01,Sebastian Moran,Sanger Cell Lines,PANCREAS,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,pancreas,pancreas,925346
CAPAN-1,H07,SMET0040,NA,NA,8221924119,R01C02,Sebastian Moran,Sanger Cell Lines,PANCREAS,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,pancreas,pancreas,753624
SCC-15,G08,SMET0040,NA,NA,8221924119,R02C01,Sebastian Moran,Sanger Cell Lines,UPPER AERODIGESTIVE TRACT,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,head and neck,910911
DOK,H08,SMET0040,NA,NA,8221924119,R02C02,Sebastian Moran,Sanger Cell Lines,UPPER AERODIGESTIVE TRACT,OTHER,No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,head and neck,910936
PCI-38,G09,SMET0040,NA,NA,8221924119,R03C01,Sebastian Moran,Sanger Cell Lines,HEAD & NECK,HEAD & NECK,No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,head and neck,1240205
BICR22,H09,SMET0040,NA,NA,8221924119,R03C02,Sebastian Moran,Sanger Cell Lines,UPPER AERODIGESTIVE TRACT,TONGUE SQUAMOUS CARCINOMA (LYMPH NODE METASTASIS),No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,head and neck,1240121
HO-1-U-1,G10,SMET0040,NA,NA,8221924119,R04C01,Sebastian Moran,Sanger Cell Lines,UPPER AERODIGESTIVE TRACT,MOUTH FLOOR SQUAMOUS CELL CARCINOMA,No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,head and neck,753561
DETROIT562,H10,SMET0040,NA,NA,8221924119,R04C02,Sebastian Moran,Sanger Cell Lines,UPPER AERODIGESTIVE TRACT,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,head and neck,906837
RPMI-2650,G11,SMET0040,NA,NA,8221924119,R05C01,Sebastian Moran,Sanger Cell Lines,UPPER AERODIGESTIVE TRACT,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,head and neck,909700
BHY,H11,SMET0040,NA,NA,8221924119,R05C02,Sebastian Moran,Sanger Cell Lines,UPPER AERODIGESTIVE TRACT,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,aero_digestive_tract,head and neck,753535
