DATASET	NLME_RESULT_ID	NLME_CURVE_ID	COSMIC_ID	CELL_LINE_NAME	SANGER_MODEL_ID	TCGA_DESC	DRUG_ID	DRUG_NAME	PUTATIVE_TARGET	PATHWAY_NAME	COMPANY_ID	WEBRELEASE	MIN_CONC	MAX_CONC	LN_IC50	AUC	RMSE	Z_SCORE
GDSC2	343	15954270	687800	NCI-H1650	SIDM00745	LUAD	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	0.07064	0.978872	0.034926	1.798842
GDSC2	343	15954551	687802	NCI-H1693	SIDM00742	LUAD	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	0.47104	0.972743	0.041289	2.026357
GDSC2	343	15954831	687804	NCI-H1770	SIDM00737	UNCLASSIFIED	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-04	0.1	-4.052406	0.724524	0.107731	-0.543949
GDSC2	343	15955011	687807	NCI-H1838	SIDM00769	LUAD	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	0.138866	0.978985	0.034548	1.83761
GDSC2	343	15955181	687812	NCI-H2085	SIDM00709	LUAD	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-2.617928	0.946241	0.036905	0.271148
GDSC2	343	15955462	687815	NCI-H2170	SIDM00716	LUSC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-4.488856	0.875391	0.070436	-0.791948
GDSC2	343	15955741	687816	NCI-H2228	SIDM00729	LUAD	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-2.139384	0.938888	0.034141	0.543065
GDSC2	343	15956020	687819	NCI-H2342	SIDM00727	LUAD	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-0.722021	0.984759	0.029613	1.348437
GDSC2	343	15956190	687820	NCI-H2347	SIDM00726	LUAD	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	0.604207	0.973727	0.064805	2.102025
GDSC2	343	15956360	687821	NCI-H2405	SIDM00724	LUAD	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	1.119509	0.972946	0.039181	2.394829
GDSC2	343	15956641	687829	NCI-H661	SIDM01122	UNCLASSIFIED	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-1.179216	0.983672	0.022152	1.088651
GDSC2	343	15956922	687980	COR-L311	SIDM00509	SCLC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-4.387403	0.907326	0.111817	-0.734301
GDSC2	343	15957203	687983	DMS-114	SIDM00865	SCLC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-2.933978	0.95142	0.023494	0.091563
GDSC2	343	15957485	687985	DMS-273	SIDM00522	SCLC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-4.708273	0.864926	0.106974	-0.916625
GDSC2	343	15957766	687995	NCI-H1048	SIDM00654	SCLC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-1.501765	0.987503	0.028732	0.905373
GDSC2	343	15958047	687997	NCI-H1092	SIDM00653	SCLC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-0.765162	0.985583	0.037314	1.323924
GDSC2	343	15958328	688006	NCI-H1694	SIDM00741	SCLC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-1.531706	0.989462	0.025422	0.888359
GDSC2	343	15958585	688010	NCI-H1963	SIDM00760	SCLC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-3.912009	0.926412	0.082282	-0.464173
GDSC2	343	15958843	688011	NCI-H2029	SIDM00735	SCLC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-04	0.1	-2.302551	0.885956	0.085014	0.450351
GDSC2	343	15959104	688013	NCI-H209	SIDM00706	SCLC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-5.145912	0.848159	0.088619	-1.1653
GDSC2	343	15959383	688014	NCI-H2141	SIDM00699	SCLC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-0.808891	0.985151	0.041307	1.299076
GDSC2	343	15959663	688015	NCI-H2171	SIDM00733	SCLC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-04	0.1	-5.425854	0.54688	0.105075	-1.324368
GDSC2	343	15959842	688018	NCI-H2227	SIDM00730	SCLC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-04	0.1	-4.497247	0.638744	0.054021	-0.796716
GDSC2	343	15960098	688021	NCI-H345	SIDM00719	SCLC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-04	0.1	-0.02357	0.943909	0.07494	1.745311
GDSC2	343	15960357	688023	NCI-H446	SIDM00965	SCLC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-5.3066	0.822439	0.108219	-1.256606
GDSC2	343	15960635	688025	NCI-H526	SIDM01128	SCLC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-4.348477	0.919148	0.05308	-0.712182
GDSC2	343	15960915	688026	NCI-H64	SIDM01126	SCLC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-3.097479	0.93609	0.074765	-0.001342
GDSC2	343	15961084	688027	NCI-H69	SIDM01121	SCLC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-4.920125	0.84306	0.107786	-1.037003
GDSC2	343	15961254	688031	NCI-H82	SIDM01131	SCLC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-4.751807	0.887264	0.047903	-0.941362
GDSC2	343	15961536	688058	NCI-H2052	SIDM00713	MESO	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-1.853203	0.964082	0.03718	0.705679
GDSC2	343	15961817	688086	SK-N-DZ	SIDM01100	NB	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-2.678895	0.973584	0.024377	0.236505
GDSC2	343	15962096	688087	SK-N-FI	SIDM01099	NB	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-1.118255	0.984955	0.044994	1.12329
GDSC2	343	15962267	688121	VA-ES-BJ	SIDM01179	UNCLASSIFIED	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-3.648671	0.896536	0.06099	-0.314539
GDSC2	343	15962548	713869	VMRC-LCD	SIDM00320	LUAD	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-3.832255	0.898202	0.120736	-0.418855
GDSC2	343	15963061	713880	SBC-5	SIDM00368	SCLC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-4.432274	0.906059	0.113044	-0.759797
GDSC2	343	15963341	713885	SBC-1	SIDM00365	SCLC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-04	0.1	-4.354306	0.669645	0.112754	-0.715495
GDSC2	343	15963521	713899	LU-135	SIDM00294	SCLC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-4.215189	0.907406	0.080127	-0.636446
GDSC2	343	15963799	717431	SK-N-SH	SIDM01098	NB	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-1.151799	0.982253	0.035038	1.10423
GDSC2	343	15963969	722045	NCI-H2030	SIDM00715	LUAD	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-04	0.1	-3.92312	0.699574	0.108921	-0.470486
GDSC2	343	15964150	722046	NCI-H2122	SIDM00702	LUAD	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-5.269815	0.835108	0.11075	-1.235704
GDSC2	343	15964429	722058	NCI-H1734	SIDM00739	LUAD	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-04	0.1	-5.296132	0.562566	0.117201	-1.250657
GDSC2	343	15964610	722066	NCI-H650	SIDM01124	LUAD	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-1.601221	0.987116	0.028171	0.84886
GDSC2	343	15964890	724812	T24	SIDM01184	BLCA	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-04	0.1	-2.459691	0.850162	0.078078	0.361061
GDSC2	343	15965070	724825	NCI-H929	SIDM01148	MM	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-4.70735	0.891439	0.107276	-0.9161
GDSC2	343	15965350	724828	SK-N-AS	SIDM01101	NB	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-3.159519	0.926708	0.047786	-0.036594
GDSC2	343	15965632	724831	NCI-H1299	SIDM00649	UNCLASSIFIED	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-2.371742	0.954047	0.023806	0.411036
GDSC2	343	15965914	724834	NCI-H2087	SIDM00708	LUAD	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-2.175006	0.950091	0.059941	0.522824
GDSC2	343	15966195	724838	UM-UC-3	SIDM01182	BLCA	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-3.760428	0.919237	0.090095	-0.378042
GDSC2	343	15966366	724839	SW756	SIDM01174	CESC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	0.021532	0.982896	0.029706	1.770938
GDSC2	343	15966647	724855	NCI-H727	SIDM01119	UNCLASSIFIED	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-0.833593	0.971446	0.030326	1.28504
GDSC2	343	15966929	724859	Calu-6	SIDM00921	LUAD	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-4.147054	0.859411	0.092219	-0.59773
GDSC2	343	15967209	724863	LU-65	SIDM00547	UNCLASSIFIED	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-3.044706	0.917433	0.08668	0.028645
GDSC2	343	15967491	724866	NCI-H1355	SIDM00645	LUAD	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-0.752135	0.968344	0.029303	1.331326
GDSC2	343	15967773	724868	NCI-H1792	SIDM00771	LUAD	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-4.83372	0.869697	0.069863	-0.987906
GDSC2	343	15968038	724869	HPAF-II	SIDM00669	PAAD	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.1	-2.097615	0.884599	0.124584	0.566799
GDSC2	343	15968302	724870	MIA-PaCa-2	SIDM00505	PAAD	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.1	-3.086904	0.853122	0.093707	0.004667
GDSC2	343	15968583	724872	SHP-77	SIDM01078	SCLC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-2.719154	0.975786	0.047931	0.213629
GDSC2	343	15968864	724873	NCI-H2009	SIDM00756	LUAD	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-3.573264	0.915079	0.047358	-0.271692
GDSC2	343	15969033	724874	NCI-H2291	SIDM00728	LUAD	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-04	0.1	-0.750638	0.887208	0.065122	1.332177
GDSC2	343	15969214	724878	SW1573	SIDM01163	LUAD	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	0.196102	0.979953	0.033111	1.870132
GDSC2	343	15969494	735784	TE-5	SIDM00347	ESCA	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-1.748999	0.970945	0.027681	0.76489
GDSC2	343	15969776	749709	HCC1954	SIDM00872	BRCA	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.1	-3.171179	0.856776	0.082806	-0.04322
GDSC2	343	15970061	749710	HCC1143	SIDM00866	BRCA	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.1	-2.668328	0.862816	0.095604	0.24251
GDSC2	343	15970344	749711	HCC1187	SIDM00885	BRCA	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.1	-4.759459	0.719365	0.110863	-0.94571
GDSC2	343	15970628	749712	HCC1395	SIDM00884	BRCA	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.1	-2.801269	0.862771	0.09176	0.16697
GDSC2	343	15970806	749713	HCC1599	SIDM00877	BRCA	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	9.8e-05	0.1	-3.198342	0.77275	0.094549	-0.058654
GDSC2	343	15970991	749714	HCC1937	SIDM00874	BRCA	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.1	-0.757524	0.944368	0.077414	1.328264
GDSC2	343	15971275	749715	HCC2157	SIDM00774	BRCA	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-5.00832	0.868341	0.140898	-1.087117
GDSC2	343	15971545	749716	HCC2218	SIDM00772	BRCA	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	9.8e-05	0.1	-1.839323	0.923084	0.11918	0.713566
GDSC2	343	15971722	749717	HCC38	SIDM00675	BRCA	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.1	-3.052436	0.839215	0.071264	0.024252
GDSC2	343	15972007	753531	BB30-HNC	SIDM00172	HNSC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-04	0.1	-6.1125	0.45152	0.109508	-1.714533
GDSC2	343	15972163	753532	BB49-HNC	SIDM00174	HNSC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-5.002446	0.819136	0.075228	-1.083779
GDSC2	343	15972415	753533	BB65-RCC	SIDM00191	KIRC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-04	0.1	-3.730347	0.745947	0.099266	-0.360949
GDSC2	343	15972594	753534	BEN	SIDM00990	UNCLASSIFIED	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-04	0.1	-2.791622	0.796107	0.13173	0.172452
GDSC2	343	15972774	753535	BHY	SIDM00986	HNSC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-04	0.1	-2.256706	0.860265	0.117876	0.476401
GDSC2	343	15972955	753538	Ca9-22	SIDM00489	HNSC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-4.800308	0.857138	0.101868	-0.968921
GDSC2	343	15973237	753539	CADO-ES1	SIDM00961	UNCLASSIFIED	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-1.795482	0.989671	0.026391	0.738477
GDSC2	343	15973517	753540	CAL-12T	SIDM00939	UNCLASSIFIED	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-04	0.1	-3.464565	0.766179	0.067805	-0.209927
GDSC2	343	15973698	753541	CAL-33	SIDM00942	HNSC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-4.313755	0.893637	0.139194	-0.692453
GDSC2	343	15973978	753545	CP50-MEL-B	SIDM00175	SKCM	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-04	0.1	-4.54576	0.653633	0.07649	-0.824282
GDSC2	343	15974159	753546	CP66-MEL	SIDM00190	SKCM	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-04	0.1	-1.278644	0.903694	0.076354	1.032154
GDSC2	343	15974416	753547	CPC-N	SIDM00953	SCLC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-5.2996	0.829755	0.093571	-1.252628
GDSC2	343	15974697	753548	CTV-1	SIDM00951	LAML	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-4.516293	0.933139	0.06787	-0.807539
GDSC2	343	15974976	753549	D-542MG	SIDM00207	GBM	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-04	0.1	-3.390865	0.748841	0.069298	-0.168049
GDSC2	343	15975157	753551	DMS-79	SIDM00524	SCLC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-04	0.1	-1.444792	0.939012	0.111651	0.937745
GDSC2	343	15975414	753552	DSH1	SIDM00970	BLCA	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-2.105693	0.96462	0.033361	0.562209
GDSC2	343	15975696	753554	EBC-1	SIDM00486	LUSC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-3.344095	0.921882	0.0423	-0.141474
GDSC2	343	15975977	753555	EC-GI-10	SIDM00278	ESCA	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-5.230825	0.823094	0.113535	-1.213549
GDSC2	343	15976258	753556	EPLC-272H	SIDM01044	LUSC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-4.350509	0.872413	0.081183	-0.713337
GDSC2	343	15976539	753558	HA7-RCC	SIDM00188	KIRC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-04	0.1	-2.820735	0.815892	0.045361	0.155909
GDSC2	343	15976795	753559	HCE-4	SIDM00052	ESCA	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-04	0.1	-4.082077	0.716105	0.100934	-0.560809
GDSC2	343	15976975	753561	HO-1-u-1	SIDM00591	HNSC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-4.944129	0.83991	0.043858	-1.050643
GDSC2	343	15977146	753562	HSC-2	SIDM00590	HNSC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-5.027502	0.851246	0.097439	-1.098017
GDSC2	343	15977426	753563	IM-9	SIDM00632	MM	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-4.967437	0.886083	0.15327	-1.063887
GDSC2	343	15977707	753564	IST-SL1	SIDM00223	SCLC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-04	0.1	-5.155343	0.583884	0.133206	-1.170659
GDSC2	343	15977890	753565	IST-SL2	SIDM00230	SCLC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.1	-3.136307	0.848704	0.080665	-0.023405
GDSC2	343	15978158	753566	J82	SIDM00693	BLCA	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-0.534736	0.985201	0.028256	1.454857
GDSC2	343	15978439	753569	KNS-62	SIDM00606	LUSC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-2.862512	0.951418	0.026769	0.132171
GDSC2	343	15978720	753570	KOSC-2	SIDM00603	HNSC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-04	0.1	-5.293775	0.560516	0.102629	-1.249318
GDSC2	343	15978901	753572	KP-4	SIDM00301	PAAD	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.1	-4.835458	0.71438	0.09852	-0.988894
GDSC2	343	15979183	753573	KYSE-140	SIDM01032	ESCA	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-4.082273	0.903934	0.05768	-0.56092
GDSC2	343	15979463	753574	KYSE-410	SIDM01028	ESCA	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-1.561978	0.948405	0.057351	0.871158
GDSC2	343	15979744	753575	KYSE-520	SIDM01025	ESCA	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-0.479508	0.967594	0.032057	1.486238
GDSC2	343	15980025	753576	KYSE-70	SIDM01024	ESCA	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-1.620596	0.965646	0.045691	0.837851
GDSC2	343	15980306	753577	LB1047-RCC	SIDM00187	KIRC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-04	0.1	-1.915545	0.867519	0.090985	0.670255
GDSC2	343	15980485	753578	LB2241-RCC	SIDM00186	KIRC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-04	0.1	-1.904459	0.876344	0.123215	0.676554
GDSC2	343	15980665	753579	LB2518-MEL	SIDM00185	SKCM	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-04	0.1	-2.09094	0.885782	0.067402	0.570592
GDSC2	343	15980844	753581	LB373-MEL-D	SIDM00184	SKCM	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-04	0.1	-1.276335	0.936722	0.101269	1.033466
GDSC2	343	15981024	753582	LB647-SCLC	SIDM00183	SCLC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-04	0.1	-4.585755	0.651493	0.109726	-0.847008
GDSC2	343	15981205	753583	LB771-HNC	SIDM00182	HNSC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-0.657353	0.982719	0.032348	1.385183
GDSC2	343	15981486	753584	LB831-BLC	SIDM00181	BLCA	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-3.853428	0.909869	0.045746	-0.430886
GDSC2	343	15981768	753585	LB996-RCC	SIDM00180	KIRC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-2.876897	0.933702	0.07809	0.123997
GDSC2	343	15982049	753586	LCLC-103H	SIDM00345	UNCLASSIFIED	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-3.285795	0.922267	0.039955	-0.108346
GDSC2	343	15982330	753588	LU-134-A	SIDM00296	SCLC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-04	0.1	-3.822304	0.738851	0.175286	-0.413201
GDSC2	343	15982511	753589	LU-165	SIDM00292	SCLC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	0.267747	0.978841	0.034334	1.910842
GDSC2	343	15982793	753592	LXF-289	SIDM00339	LUAD	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-5.270194	0.822831	0.105602	-1.235919
GDSC2	343	15983074	753594	MS-1	SIDM00245	SCLC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-4.199972	0.925979	0.04607	-0.627799
GDSC2	343	15983355	753595	MZ1-PC	SIDM00053	PAAD	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	9.8e-05	0.1	-1.385375	0.867971	0.088696	0.971507
GDSC2	343	15983535	753596	MZ7-mel	SIDM00516	SKCM	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-04	0.1	-2.912055	0.823658	0.080162	0.104019
GDSC2	343	15983716	753600	NCI-H1563	SIDM00751	LUAD	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-0.998775	0.986366	0.030228	1.191181
GDSC2	343	15983996	753604	NCI-H292	SIDM00493	UNCLASSIFIED	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-04	0.1	-5.507217	0.530238	0.07322	-1.3706
GDSC2	343	15984176	753605	NCI-H510A	SIDM00927	SCLC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-04	0.1	-4.781997	0.631376	0.133219	-0.958517
GDSC2	343	15984355	753607	NCI-H835	SIDM01133	UNCLASSIFIED	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-4.043534	0.922244	0.091292	-0.538908
GDSC2	343	15984526	753608	PC-14	SIDM00237	LUAD	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.1	-4.324686	0.74751	0.136727	-0.698664
GDSC2	343	15984818	753610	SBC-3	SIDM00367	SCLC	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-4.321755	0.889073	0.110381	-0.696998
GDSC2	343	15985099	753612	SK-MM-2	SIDM00391	MM	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-1.291153	0.984052	0.038107	1.025046
GDSC2	343	15985612	753615	U-266	SIDM00417	MM	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-3.962207	0.899879	0.129668	-0.492696
GDSC2	343	15985893	753616	BE2-M17	SIDM01229	NB	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-3.92355	0.910981	0.050084	-0.470731
GDSC2	343	15986174	753618	KELLY	SIDM01009	NB	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-3.491528	0.965874	0.031855	-0.225248
GDSC2	343	15986449	753620	SIMA	SIDM00395	NB	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-1.458956	0.985763	0.078521	0.929697
GDSC2	343	15986728	753621	TE-1	SIDM00369	ESCA	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-2.280862	0.95156	0.046243	0.462675
GDSC2	343	15987008	753622	TE-10	SIDM00349	ESCA	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-04	0.1	-5.509801	0.531969	0.097049	-1.372068
GDSC2	343	15987193	753623	TE-8	SIDM00326	ESCA	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-3.04106	0.92722	0.079137	0.030716
GDSC2	343	15987462	753624	CAPAN-1	SIDM00934	PAAD	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.1	-2.846837	0.853176	0.10265	0.141078
GDSC2	343	15987744	905933	OVCAR-3	SIDM00105	OV	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.1	-4.204824	0.7654	0.103438	-0.630556
GDSC2	343	15988025	905934	PC-3	SIDM00088	PRAD	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-0.588809	0.975913	0.026287	1.424131
GDSC2	343	15988306	905935	DU-145	SIDM00120	PRAD	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-0.622827	0.98542	0.028247	1.404802
GDSC2	343	15988587	905936	HCT-116	SIDM00783	COREAD	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-4.165379	0.909958	0.065304	-0.608143
GDSC2	343	15988870	905937	HCT-15	SIDM00789	COREAD	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-0.292799	0.99343	0.033889	1.59233
GDSC2	343	15989154	905938	HL-60	SIDM00829	LAML	1080	Paclitaxel	Microtubule stabiliser	Mitosis	1046	Y	1e-05	0.01	-4.937147	0.873364	0.179199	-1.046676
