V1,8359018054_R03C01,8359018053_R04C02,8221932075_R03C02,8221924165_R04C02,7970368131_R04C02,8221924068_R01C01,7970376007_R06C02,8221924165_R06C01,7970368089_R03C01,7796806034_R02C02,7973201120_R05C02,7970376031_R02C01,8795207004_R05C01,7878191025_R03C01,7970376020_R03C01,8221924155_R01C01,7878191015_R05C02,7878191015_R04C01,7878191127_R06C02,7878191011_R06C02,5975827037_R06C01,5975827051_R02C02,8363800206_R03C02,6055424072_R03C02,6055424074_R05C01,8221932074_R04C01,7970376015_R05C02,8221932016_R04C02,8221924165_R05C02,8359018100_R01C01,8221932019_R06C01,8221924140_R04C02,8221932019_R02C02,7970376031_R01C02,8359026005_R06C02,7796806054_R04C01,7878191035_R06C02,7878191035_R06C01,8221924127_R01C02,8221932050_R05C02,7878191054_R02C01,7878191035_R03C02,7786923095_R03C01,7970368027_R02C01,7970368089_R03C02,8221924068_R04C02,7878191064_R01C01,8221916145_R04C02,8359026012_R04C02,8221932050_R01C02,8221924120_R02C01,8221924165_R04C01,8359018100_R04C01,7878191026_R02C01,7878191026_R02C02,7970368157_R02C02,8221932016_R05C02,7878191001_R02C01,7970368027_R01C02,8359018054_R01C01,8221932019_R06C02,7970376038_R01C01,8359018054_R06C01,7878191054_R05C01,8359026011_R02C02,7970376020_R02C02,7878191026_R03C02,8359026011_R04C01,8221916145_R03C02,8221924118_R04C01,8359018112_R05C01,7878191001_R05C01,7970368157_R06C02,7973201119_R06C01,7970376031_R06C01,7970368119_R02C02,8221924155_R04C01,8221924047_R04C01,8221924003_R02C01,7878191037_R01C01,8221924055_R02C02,8221924128_R02C02,8221916070_R06C01,8359026012_R02C01,8363800233_R05C02,7878191034_R03C02,7878191011_R05C02,7970376038_R03C02,7878191029_R04C02,7878191083_R03C01,8221932055_R04C01,8221924127_R06C01,7878191037_R01C02,8359026017_R01C02,8359026029_R04C02,8221932009_R03C01,9297962143_R06C01,9297962143_R01C02,9297962143_R03C01,5723654015_R02C02
chr2:71453588-71454318,0.199271322,0.189795183,0.164889523,0.207217681,0.180189637,0.216771153,0.207725401,0.141322775,0.158747855,0.116543431,0.173796658,0.197914193,0.134060782,0.310430168,0.18779448,0.225848007,0.183397492,0.153825177,0.223269741,0.119857897,0.27093937,0.229170767,0.189655065,0.158805461,0.191780409,0.192530035,0.195779214,0.157977255,0.181837092,0.175062699,0.164134987,0.164550483,0.161874843,0.180941199,0.216736467,0.144509611,0.152916099,0.130295664,0.18270885,0.152555771,0.210910564,0.145348329,0.167156867,0.183841856,0.184723189,0.179265882,0.18691072,0.172842988,0.309946308,0.241199788,0.12280965,0.169785983,0.198211846,0.164955103,0.281718936,0.202558907,0.162695039,0.181976445,0.154052218,0.221737434,0.161906326,0.147508538,0.209632253,0.207341164,0.181852852,0.180241279,0.190003511,0.474960589,0.157293596,0.146854439,0.181782369,0.155006541,0.183258082,0.153952764,0.170163985,0.17756421,0.149984583,0.156894941,0.617784442,0.264796529,0.128856888,0.146684952,0.184828765,0.16905927,0.174614975,0.163730309,0.223340302,0.497409398,0.141091738,0.160655787,0.178477588,0.196507598,0.176579024,0.154655936,0.190808844,0.186725833,0.155533466,0.269555671,0.434908482,0.188296305
chr2:71693164-71694127,0.369467831,0.391192877,0.378130177,0.360886855,0.485039165,0.183622869,0.301064266,0.22736381,0.45254902,0.224981692,0.429279048,0.721596916,0.304970739,0.609687259,0.43493293,0.480010211,0.430581809,0.469247068,0.500174148,0.458742795,0.560329823,0.428396629,0.458053991,0.391891477,0.629701762,0.522129897,0.441564814,0.324025376,0.349653927,0.542531902,0.309138888,0.393259979,0.35062752,0.378298768,0.652442145,0.588494289,0.460874744,0.638300809,0.514096919,0.359210729,0.401359846,0.252110919,0.242063625,0.760566376,0.484164801,0.574617398,0.594543176,0.422270511,0.896107872,0.65324198,0.458257395,0.306982628,0.434692186,0.705203434,0.460132821,0.599108828,0.393471999,0.468272045,0.297312497,0.364079385,0.4309301,0.479865391,0.290321481,0.479247079,0.433661901,0.28707884,0.742814813,0.52060848,0.203198448,0.259435277,0.417432354,0.665404483,0.268131266,0.823749734,0.521224046,0.442671073,0.404813178,0.442642996,0.447478448,0.322056573,0.349799757,0.254785522,0.750391532,0.430876723,0.467036685,0.605940618,0.498607301,0.283248083,0.127495416,0.252095903,0.342272211,0.405303348,0.302113265,0.450178714,0.489599193,0.334168909,0.295284448,0.702500022,0.550773629,0.484446169
chr2:74055941-74056320,0.345405921,0.335587385,0.593977604,0.290661382,0.372960468,0.35848753,0.352946187,0.282158988,0.380377807,0.326926077,0.274753693,0.356222593,0.352660978,0.34792126,0.278246593,0.337408326,0.358090245,0.324642699,0.346141921,0.280027826,0.368520371,0.389731407,0.393453372,0.279392141,0.408104574,0.333194921,0.323643162,0.371102609,0.279803716,0.344287162,0.311926565,0.274277231,0.377147443,0.292139759,0.394219171,0.319064094,0.348083332,0.327805515,0.341113514,0.31401894,0.32151634,0.367479189,0.347130401,0.35325465,0.383066077,0.351957087,0.344395177,0.329580621,0.355961614,0.416625047,0.263022974,0.264437023,0.319775724,0.614378917,0.279491053,0.351660352,0.262342846,0.401082368,0.335267424,0.307887749,0.262020489,0.296927737,0.362141073,0.388357243,0.309666274,0.282675012,0.270008675,0.386502959,0.349618853,0.344733985,0.387631471,0.288283091,0.29292805,0.342816586,0.377991001,0.2771815,0.340994991,0.242885832,0.37054384,0.297430191,0.307331548,0.25439377,0.365092174,0.345998803,0.304878721,0.312184387,0.374017039,0.330800337,0.322640107,0.301863186,0.320686328,0.327608628,0.328780691,0.315945791,0.368001462,0.322176206,0.260364414,0.344615895,0.348893665,0.411003601
chr2:74667593-74669403,0.720495926,0.690485661,0.695721507,0.651935549,0.187779489,0.459960473,0.265353802,0.54708299,0.177210045,0.701861244,0.198300979,0.54487101,0.69726761,0.822377823,0.689755458,0.233148168,0.185271295,0.716891271,0.197866519,0.64951885,0.200855949,0.783294541,0.145365264,0.69298032,0.186152695,0.664088571,0.619622627,0.73434483,0.673392611,0.165661247,0.669939917,0.702273207,0.687451088,0.160772832,0.206088505,0.755310794,0.172650709,0.171498228,0.7357077,0.532403759,0.636083379,0.700623821,0.162079592,0.174233028,0.190030837,0.167828688,0.731010269,0.732709826,0.70511246,0.873939981,0.266537574,0.668978358,0.429757163,0.788322045,0.465403974,0.205608706,0.693739599,0.202080917,0.124328346,0.213853085,0.121522866,0.184599483,0.704266232,0.206715272,0.690990893,0.6278103,0.84799655,0.68159573,0.748441641,0.723205651,0.688883283,0.145886948,0.699521934,0.295905208,0.191298351,0.702730172,0.41626283,0.264733024,0.16189749,0.542706303,0.159638667,0.154499801,0.19758993,0.197628609,0.716032139,0.181288989,0.661157145,0.159064431,0.336627298,0.500827447,0.358257102,0.167889171,0.190664451,0.191759117,0.223869436,0.573441328,0.671738982,0.773433559,0.867763546,0.195309045
chr2:80529677-80530846,0.360179967,0.536247957,0.13293602,0.403435829,0.718448506,0.125998098,0.669557754,0.679395888,0.297729726,0.312578243,0.555809576,0.274218289,0.273670763,0.7267557,0.48691295,0.505748181,0.721194108,0.777996731,0.75388465,0.245422249,0.785637013,0.587427359,0.381884053,0.118149037,0.827773272,0.34660847,0.294848232,0.410410885,0.470145109,0.786352027,0.142326278,0.138872736,0.162902645,0.216007588,0.76956173,0.611248939,0.673269218,0.609962658,0.659347273,0.331688305,0.307705217,0.515323474,0.187685647,0.81339055,0.620299,0.686375749,0.305314103,0.601972006,0.807780921,0.835186001,0.604336626,0.312640812,0.749057116,0.740331732,0.715635494,0.738419216,0.457708543,0.662101077,0.107693935,0.322479775,0.169614237,0.197385333,0.239286364,0.774353175,0.362338266,0.339223878,0.873143953,0.707253531,0.399090746,0.292033822,0.707682068,0.476377601,0.29843585,0.18632873,0.456159621,0.405673927,0.364951341,0.17368403,0.885365522,0.554796731,0.663932329,0.518568158,0.453655051,0.65149469,0.41695008,0.539352875,0.382949854,0.571687209,0.152812188,0.454074215,0.127245709,0.337773616,0.356369922,0.788418914,0.478764309,0.682885876,0.122175539,0.735497881,0.726200751,0.714973483
chr2:84686005-84686751,0.249986404,0.26082173,0.224732527,0.238480725,0.25206992,0.229443704,0.272635367,0.237877909,0.209103949,0.215834522,0.252599146,0.269831603,0.236472362,0.269562114,0.258028349,0.25310631,0.255334816,0.241009809,0.257858901,0.240366495,0.255875902,0.257732928,0.259862949,0.218126979,0.241968916,0.284145043,0.250377471,0.242687241,0.234747831,0.242686601,0.263444658,0.218188776,0.233537311,0.263406906,0.260839033,0.23228949,0.255509277,0.213198452,0.254475936,0.222503774,0.240852443,0.209491432,0.237794473,0.258874269,0.253851499,0.25500075,0.260320387,0.241169851,0.265224208,0.258501992,0.251851504,0.262818902,0.25669316,0.361549024,0.197934216,0.262640161,0.229411813,0.256463391,0.229901833,0.256202984,0.24477722,0.259688134,0.249711091,0.249903809,0.25738144,0.231244328,0.242811545,0.264423274,0.244431692,0.227396814,0.257671293,0.243544891,0.219853489,0.251384749,0.257904737,0.246284316,0.256561577,0.248692149,0.249950712,0.237255307,0.242123545,0.245709846,0.265702288,0.249160034,0.236889373,0.256260006,0.210507106,0.265189351,0.249410613,0.243561791,0.195705736,0.262551577,0.254191623,0.261522208,0.238679314,0.245906129,0.250245212,0.251716234,0.300925063,0.263322175
chr2:85107731-85108430,0.256984787,0.285124333,0.317874844,0.356562166,0.469293923,0.168529567,0.229225057,0.116392505,0.440874421,0.220805812,0.232166356,0.472954621,0.307999751,0.416892326,0.387980093,0.405114577,0.46089064,0.429712467,0.475920449,0.287882033,0.478099611,0.299452973,0.426946448,0.333900567,0.193272455,0.623023751,0.402321243,0.317178421,0.193987819,0.295756947,0.261711187,0.338249447,0.359432377,0.340558688,0.443213801,0.388648109,0.390475244,0.194434003,0.250733752,0.105357167,0.239695535,0.163064565,0.381308378,0.529271784,0.448240842,0.487414148,0.342471886,0.345139403,0.503443056,0.440248376,0.423245805,0.180019439,0.401403667,0.621231729,0.189772523,0.402887174,0.37344249,0.426108558,0.163992592,0.374109022,0.193498049,0.40605457,0.296868346,0.461232433,0.344055281,0.189645295,0.249051842,0.369409809,0.140518549,0.186397601,0.353640462,0.723514965,0.428359709,0.294039229,0.451351774,0.426567249,0.220979066,0.346614328,0.313828926,0.15809995,0.253431179,0.194994127,0.520227066,0.331116708,0.40481968,0.446150338,0.467224863,0.360281995,0.106857434,0.140745346,0.165374803,0.336963766,0.236909112,0.469577157,0.422080871,0.20872815,0.317863661,0.389081859,0.406271648,0.282903067
chr2:86564242-86565068,0.365313775,0.305834815,0.369238739,0.348607986,0.3747561,0.317837003,0.275584495,0.329072751,0.383110947,0.356662564,0.270487896,0.291789173,0.354482934,0.619966759,0.453482012,0.348145222,0.381161768,0.428931624,0.344099173,0.364997862,0.395410984,0.424509784,0.305131299,0.186452599,0.814706222,0.619754861,0.347552867,0.323610373,0.372813536,0.348860327,0.158152208,0.29084288,0.141306834,0.207291513,0.438268961,0.651904472,0.294069643,0.273491002,0.449888185,0.385499252,0.283480788,0.330738022,0.240591984,0.307877571,0.555235958,0.500070049,0.403442924,0.327212378,0.667173066,0.826571308,0.415040218,0.226005699,0.298218314,0.744180396,0.369703127,0.306582755,0.342553456,0.406674038,0.171233938,0.302465415,0.246605648,0.374139007,0.346532451,0.348273662,0.383169053,0.284451225,0.318680678,0.60622636,0.257217828,0.364749445,0.387385228,0.478339621,0.294045742,0.314583025,0.377968423,0.466217578,0.285727535,0.282475931,0.338847164,0.19753675,0.240841004,0.154031401,0.361837083,0.295949049,0.280551525,0.391128839,0.399283391,0.32585115,0.229298948,0.290898368,0.190899323,0.327652513,0.231895731,0.297230678,0.427505239,0.369913689,0.263218609,0.599177886,0.708589237,0.352586757
chr2:8821990-8822739,0.143927511,0.139398321,0.126634106,0.16180739,0.114194257,0.11300677,0.245966592,0.138317244,0.12369043,0.124323993,0.132747121,0.111333132,0.13626132,0.163548466,0.13361264,0.186929804,0.164863469,0.142516967,0.166068109,0.135938359,0.158835025,0.156303547,0.150671207,0.125304958,0.15770334,0.191821088,0.153371582,0.138140213,0.122337956,0.143911279,0.14419601,0.133367883,0.136603159,0.131645555,0.162235525,0.113139086,0.139628962,0.115744645,0.144786965,0.11557593,0.143320422,0.135776553,0.134415695,0.138738934,0.140972667,0.145668418,0.152152202,0.127767638,0.134528956,0.208583381,0.089244527,0.136081536,0.135065551,0.129986477,0.107201111,0.145336979,0.123695755,0.137964306,0.083501756,0.149639978,0.136921578,0.124264737,0.139321664,0.129906924,0.144611117,0.1317075,0.146272153,0.151030643,0.125985556,0.129389399,0.139750991,0.13088969,0.211715456,0.131318303,0.139430739,0.131531007,0.13386988,0.138494322,0.174543909,0.138668887,0.091013496,0.101782377,0.160845891,0.117490637,0.158298336,0.167133315,0.144407594,0.102237671,0.106767277,0.136148202,0.121785933,0.135489839,0.100004746,0.135196258,0.120278046,0.12617659,0.135445492,0.180597785,0.12340953,0.133226502
chr2:88990969-88991587,0.19845564,0.189531717,0.166791318,0.212480831,0.168204805,0.143966888,0.149568793,0.187120746,0.151226929,0.17933377,0.168007387,0.182694357,0.145518348,0.210322963,0.168509915,0.190360525,0.173766741,0.178281616,0.192838881,0.168464267,0.212199083,0.206529131,0.196147684,0.14655533,0.192345948,0.161689455,0.187583083,0.190322728,0.209773995,0.189097838,0.133928629,0.164821329,0.174883293,0.171273424,0.196671009,0.167888846,0.16124717,0.151887358,0.185453485,0.126521288,0.177944197,0.161385171,0.143594146,0.183711896,0.180034151,0.199223446,0.189338714,0.179429572,0.206679981,0.222423801,0.192761773,0.207227406,0.189141884,0.242501616,0.183843812,0.166794027,0.173264598,0.192963504,0.153917772,0.15879121,0.174005838,0.180309182,0.209988337,0.182223913,0.214508854,0.16983583,0.19439927,0.226988981,0.172040919,0.186067558,0.192191228,0.179965848,0.179188879,0.171524232,0.175363262,0.185751308,0.176793817,0.200540512,0.166239596,0.171320842,0.164950237,0.179718918,0.178456334,0.169790144,0.160109201,0.152522756,0.17685681,0.167330188,0.129661233,0.183139819,0.166516663,0.187071206,0.171817392,0.182478108,0.179550608,0.152325468,0.165684454,0.223229647,0.161504465,0.194639429
chr2:98350984-98351257,0.818678562,0.802873791,0.765273284,0.630315893,0.829594821,0.807236106,0.870233347,0.787460221,0.873072024,0.715334553,0.656796576,0.853770722,0.761181683,0.894609663,0.70089415,0.854833344,0.813494296,0.811062395,0.825613154,0.743628178,0.85578589,0.889906728,0.825095137,0.616672815,0.847513762,0.734946409,0.639974073,0.861718477,0.714032936,0.795942259,0.608251698,0.659307195,0.570486548,0.577991158,0.866712027,0.749066732,0.835099224,0.76601598,0.649578363,0.587461389,0.871435606,0.812053479,0.738327737,0.797694822,0.872152828,0.797533621,0.863908131,0.741469042,0.794427303,0.898508172,0.801568581,0.670198175,0.817116089,0.884847498,0.80251579,0.846797411,0.70577477,0.816209805,0.4688749,0.900783629,0.685206308,0.84879394,0.772177697,0.871139545,0.858412279,0.755764041,0.793297246,0.886785073,0.686920566,0.752344042,0.86411607,0.750223893,0.650438513,0.758768145,0.836480423,0.793714011,0.840104045,0.661648979,0.717134177,0.690059711,0.721231307,0.347624848,0.855632114,0.802924335,0.754581038,0.701397539,0.799655442,0.706728773,0.70574988,0.818179412,0.747069879,0.862152202,0.76272094,0.800251963,0.853623517,0.714513037,0.523266618,0.877017234,0.91816361,0.880316706
chr20:1373259-1373917,0.408567724,0.461792585,0.298936322,0.386316477,0.460040631,0.32548818,0.401266521,0.298930239,0.430725125,0.475792818,0.447198947,0.490464352,0.368997838,0.45962226,0.404880947,0.525330512,0.45212547,0.365576431,0.472811635,0.36381687,0.506314056,0.44604631,0.491037812,0.42795363,0.463842972,0.274436803,0.412704326,0.309614408,0.33340119,0.461620829,0.351664052,0.359339331,0.36566195,0.409331837,0.507776101,0.447347152,0.438611702,0.430389023,0.309192141,0.231147136,0.353499131,0.335080147,0.336221805,0.472912109,0.453371667,0.456106698,0.436251172,0.466394582,0.445579043,0.455234724,0.432336026,0.398154018,0.536962048,0.394368977,0.302303237,0.487366958,0.418570303,0.449966479,0.36299767,0.479405791,0.317595596,0.368520887,0.407983697,0.433023748,0.487308005,0.429080699,0.339663525,0.343610442,0.353574219,0.426964546,0.37313182,0.373779522,0.361724229,0.43661999,0.467882962,0.426378473,0.349842816,0.39126139,0.471419396,0.359660919,0.394822288,0.323409789,0.501003083,0.462716001,0.403813635,0.455275386,0.437739889,0.404458985,0.28808103,0.242599309,0.357928007,0.455066452,0.468945057,0.345006665,0.421526913,0.375620197,0.357598362,0.451074406,0.425894277,0.485606781
chr20:1446936-1447729,0.576739922,0.580094905,0.587635822,0.603121015,0.583559312,0.442934806,0.425548306,0.35841483,0.580103766,0.532171553,0.542804392,0.607802707,0.575969893,0.500869751,0.577602246,0.627858308,0.526887228,0.581066108,0.636377967,0.541218326,0.607917376,0.486683156,0.622726788,0.473819973,0.427053908,0.459095866,0.527059389,0.516863396,0.556080946,0.54256552,0.452296499,0.522035378,0.527935306,0.521923775,0.592816284,0.381000632,0.624733983,0.404648402,0.510253837,0.430667684,0.341222323,0.386621353,0.468720891,0.429885902,0.595626839,0.620669299,0.568816839,0.536455163,0.501826994,0.480624143,0.570777809,0.539034836,0.57760604,0.65274956,0.440626763,0.457638757,0.552879901,0.620542521,0.512697357,0.567192841,0.591468422,0.476489658,0.61209897,0.566274055,0.585127175,0.611433196,0.547124597,0.480818853,0.545124437,0.55062828,0.576757412,0.552414797,0.596077894,0.607913865,0.620066576,0.607169153,0.611784707,0.590887009,0.540145743,0.475683122,0.563610158,0.470197593,0.642638728,0.517598901,0.585761484,0.597556913,0.568068239,0.437090012,0.432756204,0.398971301,0.569803192,0.575905873,0.615662637,0.511734633,0.623471478,0.477185121,0.49864436,0.456466073,0.602982052,0.577421509
chr20:17206528-17206952,0.314552613,0.747459858,0.126957177,0.300060651,0.33444341,0.159919423,0.536364508,0.392677301,0.562941957,0.557782193,0.4470132,0.506772266,0.308126638,0.732587225,0.328518307,0.461465559,0.34132717,0.552886868,0.523538058,0.360095079,0.837886377,0.744193423,0.284249793,0.199847214,0.641449824,0.169003889,0.762981068,0.434611129,0.406963548,0.570455207,0.103558162,0.098516772,0.138355419,0.198442015,0.801212514,0.472405161,0.438024798,0.486912907,0.543822537,0.189767782,0.277496003,0.279135155,0.210451687,0.856914232,0.482693362,0.661324227,0.182012967,0.261405796,0.695002876,0.833558001,0.281903435,0.136219884,0.695390006,0.649461532,0.545591852,0.407595713,0.484843626,0.621579584,0.100201946,0.309613555,0.180443304,0.24984004,0.220031158,0.369158206,0.377674402,0.360609498,0.70724246,0.810216458,0.385221194,0.414760159,0.53384475,0.835266186,0.296892997,0.432043792,0.456600447,0.464696647,0.642566109,0.233832375,0.546541847,0.353033011,0.483377565,0.122143227,0.37809289,0.390362344,0.268475145,0.411873742,0.873890449,0.4219383,0.110171699,0.549304788,0.241545651,0.501432599,0.133071134,0.479914657,0.482209535,0.687157252,0.13027475,0.772230211,0.649689009,0.898208355
chr20:18547890-18548298,0.19281641,0.191011199,0.166729654,0.192923472,0.163573229,0.165738256,0.182036456,0.174576236,0.156766107,0.168875978,0.191544248,0.19765123,0.171335652,0.200553645,0.169115688,0.229893098,0.188254316,0.191857582,0.195693296,0.168755448,0.188390513,0.181647982,0.196475358,0.187038751,0.189930882,0.167441706,0.157193894,0.183108162,0.178717023,0.176590394,0.165108586,0.148882419,0.17775163,0.166325555,0.20282175,0.16648803,0.181711563,0.144693726,0.135779112,0.140770875,0.18124179,0.171560953,0.14733257,0.192517661,0.185420698,0.195278457,0.185271508,0.156403537,0.154746249,0.269324173,0.17687952,0.158481191,0.185316394,0.2587735,0.138714985,0.207896283,0.154849122,0.191954902,0.159249351,0.180284129,0.17959635,0.189224803,0.238155245,0.195633036,0.176720411,0.176501976,0.214172486,0.265500237,0.179449068,0.167293304,0.184653194,0.181015729,0.164192686,0.170998975,0.183272357,0.163881972,0.18233634,0.189863072,0.188203269,0.1475878,0.141529043,0.185957237,0.186108843,0.181190726,0.186157817,0.187860898,0.186911296,0.186494287,0.136604398,0.147713385,0.18431721,0.187856522,0.190878441,0.164326902,0.192173079,0.161860002,0.136667698,0.193422996,0.177699128,0.192572482
chr20:19192459-19193902,0.22412551,0.400551147,0.146129375,0.196580246,0.520910339,0.133594079,0.318194209,0.170512338,0.316220186,0.21866124,0.311224257,0.337727589,0.300771624,0.66178111,0.100328927,0.38822314,0.431492178,0.453851394,0.505546677,0.470463631,0.530932231,0.44837536,0.313707874,0.091078717,0.667789124,0.335097676,0.139270467,0.263633795,0.159961581,0.385297072,0.09851643,0.105870616,0.124954737,0.210876018,0.490914509,0.22200858,0.217528287,0.658637938,0.410111343,0.277683158,0.355268237,0.203289763,0.414671638,0.242801952,0.437034377,0.44166311,0.223231422,0.240922062,0.564120354,0.589647848,0.189619437,0.124482474,0.338729004,0.509770478,0.463860231,0.290787799,0.108924555,0.49184047,0.14825748,0.455286763,0.113054071,0.2003705,0.180696659,0.375608761,0.27079328,0.124265248,0.546789246,0.555498102,0.257896242,0.291354477,0.267582637,0.471240786,0.153918941,0.25186753,0.360125625,0.311227922,0.185845022,0.199499158,0.358188283,0.267276562,0.179008285,0.141121292,0.397014333,0.280559679,0.27713922,0.095305993,0.343144616,0.396522486,0.160361669,0.352435991,0.215020537,0.391805196,0.366415147,0.354922952,0.363407166,0.360832912,0.112969494,0.525883306,0.717048986,0.434878198
chr20:23336868-23337201,0.812985364,0.887060712,0.847085969,0.856928722,0.828066039,0.819451394,0.87785191,0.865881565,0.538019953,0.866739096,0.861711479,0.848266818,0.892991587,0.860585356,0.835990265,0.863012064,0.877807002,0.883960903,0.878149924,0.793286136,0.87039849,0.866931251,0.861290648,0.845878266,0.825092572,0.821515634,0.688672401,0.808411692,0.802800914,0.857127337,0.858668525,0.786215469,0.82273415,0.883707527,0.855052654,0.869367848,0.865387648,0.859159476,0.836047451,0.821977396,0.829389403,0.807533914,0.837341357,0.879307107,0.869300315,0.873372477,0.805950649,0.847727951,0.884397191,0.872606098,0.826057322,0.792562656,0.881059134,0.888750527,0.510004777,0.854324868,0.851866388,0.86744301,0.665086131,0.856850613,0.798737378,0.859934008,0.882936253,0.879521778,0.862808246,0.883719672,0.732686132,0.84655042,0.798148091,0.859413329,0.855767888,0.842477279,0.889247794,0.853592568,0.865230022,0.855261231,0.867405843,0.813318776,0.867747225,0.799465779,0.828764221,0.675920734,0.87658998,0.845845344,0.866769888,0.847684092,0.836654334,0.846856299,0.808356008,0.771155069,0.829676107,0.872451271,0.81328688,0.828342189,0.861674602,0.894615677,0.780315435,0.872302498,0.891298882,0.846735983
